# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
    1458.744      217.900     5635.832     8085.277
    1459.745      256.700     5642.922     8088.594
    1460.746      172.900     5645.113     8090.273
    1461.746      193.900     5648.594     8091.930
    1462.747      217.700     5653.750     8095.477
    1463.748      196.900     5657.652     8098.285
    1464.749      176.800     5661.887     8165.273
    1465.750      204.700     5666.012     8165.344
    1466.752      172.800     5667.559     8166.660
    1467.753      160.800     5669.750     8168.512
    1468.754      153.800     5671.941     8170.199
    1469.755      159.900     5673.965     8171.727
    1470.756      160.800     5676.543     8174.066
    1471.757      165.800     5678.766     8175.574
    1472.757      203.900     5685.219     8179.277
    1473.759      203.700     5691.535     8182.059
    1474.760      177.800     5694.383     8183.199
    1475.760      196.900     5697.629     8249.922
    1476.761      171.900     5703.168     8251.586
    1477.762      149.800     5705.230     8252.777
    1478.763      175.800     5707.809     8254.387
    1479.764      159.800     5709.789     8255.801
    1480.766      211.700     5714.301     8258.699
    1481.767      217.700     5720.695     8260.520
    1482.768      223.800     5727.785     8263.953
    1483.769      217.700     5732.168     8266.277
    1484.770      165.900     5733.328     8267.195
    1485.770      185.900     5736.422     8269.902
    1486.771      177.800     5739.516     8272.094
    1487.773      155.800     5742.223     8273.852
    1488.774      174.800     5745.059     8276.629
    1489.775      206.700     5750.473     8279.785
    1490.776      231.900     5761.559     8283.523
    1491.777      209.700     5765.684     8285.457
    1492.778      182.900     5768.777     8287.004
    1493.779      221.700     5773.418     8289.254
    1494.780      224.800     5776.254     8291.574
    1495.781      247.700     5781.152     8295.371
    1496.783      244.700     5786.051     8298.465
    1497.784      199.800     5788.629     8300.855
    1498.785      156.800     5790.305     8302.473
    1499.786      158.900     5792.113     8303.891
    1500.787      143.800     5793.660     8305.477
    1501.788      154.900     5796.238     8307.957
    1502.789      208.800     5802.168     8311.707
    1503.790      218.800     5809.387     8315.188
    1504.791      187.800     5812.223     8316.746
    1505.792      149.900     5814.672     8319.242
    1506.793      117.800     5816.734     8321.434
    1507.793      136.900     5819.801     8323.492
    1508.794      151.900     5824.441     8325.812
    1509.795      155.900     5828.051     8328.133
    1510.796      175.800     5833.852     8330.914
    1511.797      192.700     5840.684     8334.273
    1512.798      221.700     5846.082     8401.367
    1513.800      185.700     5851.840     8403.723
    1514.800      179.900     5855.449     8405.914
    1515.802      159.800     5859.059     8407.910
    1516.803      193.700     5864.242     8409.410
    1517.804      188.800     5870.043     8412.355
    1518.804      193.900     5873.395     8414.676
    1519.806      208.700     5880.098     8417.383
    1520.807      219.700     5887.703     8420.996
    1521.808      214.800     5895.180     8423.320
    1522.809      196.800     5898.531     8425.641
    1523.810      195.700     5901.625     8428.348
    1524.812      211.700     5904.461     8430.668
    1525.813      236.700     5911.938     8434.926
    1526.813      196.900     5916.707     8435.988
    1527.814      153.900     5918.641     8438.406
    1528.815      144.800     5920.703     8439.566
    1529.816      147.900     5921.992     8441.176
    1530.817      127.800     5923.539     8442.375
    1531.818      118.000     5924.828     8443.824
    1532.818       93.000     5924.312     8442.695
    1533.819      104.900     5924.828     8443.344
    1534.820      107.900     5925.473     8443.992
    1535.822      111.800     5926.762     8445.488
    1536.822      108.000     5927.406     8445.945
    1537.823      104.900     5927.922     8446.469
    1538.824       97.900     5928.438     8447.047
    1539.825      115.900     5929.469     8448.078
    1540.825      106.900     5929.293     8447.469
    1541.827      106.900     5930.066     8448.383
    1542.828      111.900     5931.355     8449.812
    1543.828      108.900     5931.531     8449.926
    1544.829      108.000     5932.047     8450.574
    1545.830      117.800     5933.465     8452.199
    1546.831      101.900     5933.594     8451.988
    1547.832      107.900     5934.109     8452.543
    1548.833      110.900     5935.012     8453.746
    1549.835       97.900     5935.859     8454.188
    1550.836      108.900     5936.375     8454.703
    1551.836      105.000     5937.020     8455.523
    1552.836      112.000     5937.922     8456.582
    1553.837       99.000     5938.438     8457.098
    1554.837      107.000     5938.953     8457.613
    1555.838      108.900     5939.137     8457.863
    1556.839      111.000     5940.297     8458.766
    1557.840       96.900     5940.812     8459.281
    1558.841      105.900     5940.355     8459.930
    1559.842      116.900     5942.230     8460.832
    1560.844      102.900     5942.746     8461.348
    1561.845      106.900     5943.262     8461.863
    1562.846      107.900     5945.195     8465.754
    1563.848      108.900     5946.227     8466.141
    1564.849      106.900     5946.871     8466.926
    1565.850      119.800     5947.773     8467.570
    1566.852      102.900     5948.547     8468.344
    1567.853      109.900     5949.191     8468.859
    1568.854      108.900     5947.727     8467.852
    1569.855      110.900     5949.273     8468.961
    1570.856       98.900     5950.434     8470.797
    1571.856      117.000     5949.512     8468.383
    1572.858      110.800     5950.285     8469.285
    1573.859      104.900     5950.801     8469.801
    1574.860       79.900     5950.832     8469.520
    1575.861       77.900     5951.605     8470.168
    1576.862       76.900     5952.121     8470.816
    1577.864       75.900     5952.637     8471.332
    1578.865       78.900     5952.156     8470.449
    1579.865       77.000     5952.672     8471.195
    1580.866       76.000     5953.188     8471.582
    1581.866       78.000     5953.703     8472.098
    1582.867       82.900     5954.219     8472.613
    1583.868       72.000     5953.977     8472.613
    1584.869       66.900     5954.219     8472.613
    1585.870       66.000     5954.219     8472.613
    1586.871       69.900     5954.219     8472.613
    1587.872       70.900     5954.219     8472.613
    1588.873       70.900     5954.219     8472.613
    1589.874       73.900     5954.219     8472.613
    1590.875       71.000     5954.219     8472.613
    1591.876       68.900     5954.219     8472.613
    1592.877       67.900     5954.219     8472.613
    1593.878       67.900     5954.219     8472.613
    1594.880       67.900     5954.219     8472.613
    1595.880       69.000     5954.219     8472.613
    1596.880       67.000     5954.219     8472.613
    1597.881       70.000     5953.977     8472.613
    1598.881       73.000     5954.219     8472.613
    1599.882       76.000     5954.219     8472.613
    1600.882       73.000     5954.219     8472.613
    1601.884       76.900     5954.219     8472.613
    1602.885       74.900     5954.219     8472.613
    1603.886       72.900     5954.223     8472.613
    1604.887       70.900     5954.223     8472.613
    1605.888       66.000     5954.223     8472.613
    1606.888       70.000     5954.223     8472.613
    1607.889       69.900     5954.223     8472.613
    1608.890       68.900     5954.223     8472.613
    1609.892       70.900     5954.223     8472.613
    1610.892       69.000     5954.223     8472.613
    1611.893       71.900     5953.980     8472.613
    1612.894       69.900     5954.223     8472.613
    1613.896       68.900     5954.223     8472.613
    1614.897       71.900     5954.223     8472.613
    1615.898       73.900     5954.223     8472.613
    1616.899       72.900     5954.223     8472.613
    1617.900       75.000     5954.223     8472.613
    1618.901       69.900     5954.223     8472.613
    1619.902       68.900     5954.223     8472.613
    1620.904       69.900     5954.223     8472.613
    1621.905       71.900     5954.223     8472.613
    1622.905       70.000     5954.223     8472.613
    1623.907       71.900     5954.223     8472.613
    1624.908       70.900     5954.223     8472.613
    1625.909       67.900     5954.223     8472.613
    1626.910       68.000     5954.223     8472.613
    1627.911       67.900     5954.480     8473.012
    1628.912       67.900     5954.480     8473.012
    1629.913       69.900     5954.480     8473.012
    1630.914       68.900     5954.480     8473.012
    1631.914       66.000     5954.480     8473.012
    1632.915       63.900     5954.480     8473.012
    1633.916       66.000     5954.480     8473.012
    1634.917       66.900     5954.480     8473.012
    1635.918       65.900     5954.480     8473.012
    1636.918       64.000     5954.480     8473.012
    1637.919       70.000     5954.480     8473.012
    1638.920       69.900     5954.480     8473.012
    1639.921       70.900     5954.480     8473.012
    1640.921       71.000     5954.223     8472.512
    1641.922       69.900     5954.223     8472.512
    1642.924       71.900     5954.223     8472.512
    1643.925       69.900     5953.980     8472.613
    1644.926       68.900     5954.223     8472.613
    1645.928       69.900     5954.223     8472.613
    1646.928       72.000     5954.223     8472.613
    1647.929       71.900     5954.223     8472.613
    1648.929       71.000     5954.223     8472.613
    1649.929       68.000     5954.223     8472.613
    1650.930       66.000     5954.223     8472.613
    1651.930       70.000     5954.223     8472.613
    1652.930       72.000     5954.230     8472.613
    1653.931       70.900     5954.230     8472.613
    1654.932       73.000     5953.988     8472.613
    1655.932       68.000     5954.301     8472.613
    1656.932       71.000     5954.301     8472.613
    1657.934       73.900     5954.324     8472.613
    1658.934       75.000     5954.328     8472.613
    1659.935       70.900     5954.328     8472.613
    1660.936       66.900     5954.328     8472.613
    1661.937       71.900     5954.328     8472.613
    1662.938       71.900     5954.328     8472.613
    1663.940       68.900     5954.328     8472.613
    1664.941       69.900     5954.328     8472.613
    1665.941       75.000     5954.391     8472.613
    1666.943       78.900     5954.391     8472.613
    1667.944       74.900     5954.391     8472.613
    1668.945       70.900     5954.391     8472.613
    1669.946       73.900     5954.391     8472.613
    1670.948       68.900     5954.391     8472.613
    1671.949       63.900     5954.391     8472.613
    1672.950       62.900     5954.391     8472.613
    1673.952       61.900     5954.395     8472.613
    1674.953       63.900     5954.395     8472.613
    1675.954       66.900     5954.395     8472.613
    1676.955       65.900     5954.395     8472.613
    1677.956       68.000     5954.395     8472.613
    1678.957       50.900     5954.395     8472.613
    1679.958       68.900     5954.395     8472.613
    1680.959       70.000     5954.395     8472.613
    1681.960       68.900     5954.395     8472.613
    1682.961       67.900     5954.395     8472.613
    1683.961       68.000     5954.551     8472.613
    1684.962       70.900     5954.793     8472.613
    1685.964       67.900     5954.793     8472.613
    1686.964       68.000     5954.793     8472.613
    1687.965       66.900     5955.051     8473.043
    1688.966       69.900     5955.051     8473.043
    1689.967       67.000     5955.051     8473.043
    1690.968       66.900     5955.051     8473.043
    1691.968       67.000     5955.051     8473.043
    1692.970       67.900     5955.051     8473.043
    1693.970       67.000     5955.051     8473.043
    1694.971       66.900     5955.051     8473.043
    1695.972       69.000     5955.051     8473.043
    1696.972       68.000     5954.531     8473.043
    1697.973       68.900     5954.793     8472.613
    1698.974       70.000     5954.793     8472.613
    1699.974       73.000     5954.793     8472.613
    1700.974       70.000     5954.793     8472.613
    1701.975       75.000     5954.793     8472.613
    1702.975       77.000     5954.793     8472.613
    1703.976       73.900     5954.793     8472.613
    1704.976       73.000     5954.793     8472.613
    1705.977       74.900     5954.793     8472.613
    1706.979       71.900     5954.793     8472.613
    1707.980       68.900     5954.793     8472.613
    1708.980       66.000     5954.793     8472.613
    1709.982       60.900     5954.793     8472.613
    1710.983       63.900     5954.793     8472.613
    1711.984       61.900     5954.793     8472.613
    1712.985       64.900     5954.551     8472.613
    1713.986       64.900     5954.793     8472.742
    1714.988       66.900     5954.793     8472.742
    1715.989       73.900     5954.793     8472.742
    1716.989       73.000     5954.793     8472.742
    1717.990       73.000     5954.793     8472.742
    1718.991       69.900     5954.793     8472.742
    1719.992       66.000     5954.793     8472.742
    1720.993       69.900     5954.793     8472.742
    1721.994       72.900     5954.793     8472.742
    1722.996       71.900     5954.793     8472.742
    1723.996       74.000     5954.793     8472.742
    1724.997       72.900     5954.793     8472.742
    1725.998       72.000     5954.793     8472.742
    1726.999       68.900     5954.793     8472.742
    1728.000       73.900     5954.551     8472.742
    1729.000       71.000     5954.793     8472.742
    1730.000       70.000     5954.793     8472.742
    1731.002       70.900     5954.793     8472.742
    1732.003       71.900     5955.031     8472.742
    1733.004       73.900     5955.031     8472.742
    1734.005       72.900     5955.031     8472.742
    1735.006       70.000     5955.031     8472.742
    1736.006       72.000     5955.031     8472.742
    1737.007       70.900     5955.031     8472.742
    1738.008       68.000     5955.031     8472.742
    1739.009       73.900     5955.035     8472.742
    1740.010       71.900     5955.035     8472.742
    1741.011       77.000     5955.035     8472.742
    1742.012       68.900     5955.035     8472.742
    1743.013       68.900     5955.035     8472.742
    1744.014       67.900     5955.035     8472.742
    1745.015       67.900     5954.793     8472.742
    1746.016       67.000     5955.035     8472.742
    1747.017       66.900     5955.035     8472.742
    1748.017       68.000     5955.422     8473.430
    1749.019       66.900     5955.551     8473.430
    1750.020       68.900     5955.551     8473.430
    1751.021       67.900     5955.551     8473.430
    1752.022       69.900     5955.551     8473.430
    1753.024       70.900     5955.551     8473.430
    1754.024       68.000     5955.551     8473.430
    1755.025       65.900     5955.551     8473.430
    1756.027       66.900     5955.551     8473.430
    1757.028       67.900     5955.551     8473.430
    1758.029       63.900     5954.812     8473.430
    1759.030       63.900     5955.031     8472.742
    1760.032       62.900     5955.031     8472.742
    1761.032       65.000     5955.031     8472.742
    1762.033       64.900     5955.031     8472.742
    1763.034       62.900     5955.031     8472.742
    1764.036       65.900     5955.289     8472.742
    1765.037       62.900     5955.289     8472.742
    1766.037       64.000     5955.289     8472.742
    1767.038       63.000     5955.289     8472.742
    1768.038       64.000     5955.289     8472.742
    1769.039       63.900     5955.289     8472.742
    1770.040       64.000     5955.289     8472.742
    1771.041       64.900     5955.289     8472.742
    1772.042       64.900     5955.289     8472.742
    1773.044       63.900     5955.289     8472.742
    1774.044       65.000     5955.047     8472.742
    1775.044       64.000     5955.289     8472.742
    1776.045       64.000     5955.289     8472.742
    1777.046       62.900     5955.289     8472.742
    1778.047       63.900     5955.289     8472.742
    1779.048       65.000     5955.289     8472.742
    1780.049       62.900     5955.289     8472.742
    1781.050       64.900     5955.289     8472.742
    1782.050       65.000     5955.289     8472.742
    1783.052       63.900     5955.289     8472.742
    1784.052       64.000     5955.289     8472.742
    1785.053       63.900     5955.289     8472.742
    1786.054       63.900     5955.289     8472.742
    1787.056       63.900     5955.289     8472.742
    1788.056       64.000     5955.289     8472.742
    1789.057       65.900     5955.047     8472.742
    1790.058       65.000     5955.289     8472.742
    1791.059       64.900     5955.289     8472.742
    1792.060       62.900     5955.289     8472.742
    1793.061       63.900     5955.047     8472.742
    1794.062       63.900     5955.289     8472.742
    1795.064       63.900     5955.289     8472.742
    1796.065       62.900     5955.289     8472.742
    1797.066       64.900     5955.289     8472.742
    1798.068       66.900     5955.289     8472.742
    1799.069       63.900     5955.289     8472.742
    1800.070       64.900     5955.289     8472.742
    1801.072       63.900     5955.289     8472.742
    1802.072       65.000     5955.289     8472.742
    1803.073       64.900     5955.289     8472.742
    1804.074       63.000     5955.289     8472.742
    1805.075       65.900     5955.289     8472.742
    1806.076       64.900     5955.047     8472.742
    1807.077       66.900     5955.473     8472.742
    1808.078       67.900     5955.730     8473.141
    1809.080       66.900     5955.730     8473.141
    1810.080       66.000     5955.730     8473.141
    1811.081       65.900     5955.730     8473.141
    1812.082       65.900     5955.730     8473.141
    1813.084       63.900     5955.730     8473.141
    1814.085       65.900     5955.730     8473.141
    1815.086       68.900     5955.730     8473.141
    1816.087       67.000     5955.730     8473.141
    1817.088       68.900     5955.730     8473.141
    1818.088       65.000     5955.730     8473.141
    1819.090       64.900     5955.730     8473.141
    1820.091       68.900     5955.730     8473.141
    1821.092       67.900     5955.730     8473.141
    1822.092       65.000     5955.730     8473.141
    1823.093       67.000     5955.730     8473.141
    1824.093       67.000     5955.746     8473.141
    1825.093       65.000     5955.746     8473.141
    1826.094       66.000     5955.746     8473.141
    1827.095       65.900     5955.234     8473.141
    1828.096       66.900     5955.488     8472.742
    1829.096       48.000     5955.488     8472.742
    1830.098       64.900     5955.488     8472.742
    1831.099       64.900     5955.488     8472.742
    1832.100       65.900     5955.488     8472.742
    1833.100       66.000     5955.488     8472.742
    1834.101       64.900     5955.488     8472.742
    1835.103       66.900     5955.488     8472.742
    1836.104       68.900     5955.488     8472.742
    1837.105       68.900     5955.488     8472.742
    1838.106       67.900     5955.488     8472.742
    1839.108       69.900     5955.488     8472.742
    1840.108       72.000     5955.488     8472.742
    1841.108       68.000     5955.246     8472.742
    1842.109       70.000     5955.488     8472.742
    1843.109       71.000     5955.488     8472.742
    1844.110       69.900     5955.488     8472.742
    1845.112       71.900     5955.488     8472.742
    1846.113       72.900     5955.488     8472.742
    1847.114       73.900     5955.488     8472.742
    1848.116       77.900     5955.488     8472.742
    1849.117       76.900     5955.488     8472.742
    1850.118       73.900     5955.488     8472.742
    1851.120       71.900     5955.488     8472.742
    1852.121       68.900     5955.488     8472.742
    1853.122       65.900     5955.488     8472.742
    1854.122       68.000     5955.488     8472.742
    1855.124       71.900     5955.488     8472.742
    1856.124       72.900     5955.488     8472.742
    1857.126       71.900     5955.488     8472.742
    1858.126       68.000     5955.488     8472.742
    1859.127       70.900     5955.246     8472.742
    1860.128       71.000     5955.488     8472.742
    1861.129       69.900     5955.488     8472.742
    1862.130       70.900     5955.488     8472.742
    1863.132       69.900     5955.488     8472.742
    1864.133       71.900     5955.488     8472.742
    1865.134       74.900     5955.488     8472.742
    1866.136       71.900     5955.488     8472.742
    1867.137       72.900     5955.488     8472.742
    1868.138       73.900     5955.746     8473.141
    1869.138       73.000     5955.746     8473.141
    1870.140       68.900     5955.746     8473.141
    1871.141       71.900     5955.746     8473.141
    1872.142       69.900     5955.746     8473.141
    1873.143       69.900     5955.746     8473.141
    1874.144       72.000     5955.234     8473.141
    1875.145       72.900     5955.488     8472.742
    1876.146       72.900     5955.488     8472.742
    1877.147       74.000     5955.488     8472.742
    1878.148       67.900     5955.488     8472.742
    1879.148       69.000     5955.488     8472.742
    1880.149       68.900     5955.488     8472.742
    1881.151       63.900     5955.488     8472.742
    1882.152       69.900     5955.488     8472.742
    1883.152       71.000     5955.488     8472.742
    1884.153       72.900     5955.488     8472.742
    1885.154       72.000     5955.488     8472.742
    1886.155       72.900     5955.488     8472.742
    1887.156       72.900     5955.488     8472.742
    1888.157       70.900     5955.488     8472.742
    1889.158       73.900     5955.488     8472.742
    1890.159       73.900     5955.488     8472.742
    1891.160       73.000     5955.488     8472.742
    1892.161       70.900     5955.246     8472.742
    1893.162       64.900     5955.488     8472.742
    1894.163       69.000     5955.488     8472.742
    1895.164       69.900     5955.488     8472.742
    1896.165       68.900     5955.488     8472.742
    1897.166       71.900     5955.488     8472.742
    1898.168       74.900     5955.488     8472.742
    1899.169       73.900     5955.488     8472.742
    1900.170       73.900     5955.488     8472.742
    1901.170       76.000     5955.488     8472.742
    1902.171       55.000     5955.488     8472.742
    1903.171       74.000     5955.488     8472.742
    1904.172       75.900     5955.488     8472.742
    1905.172       72.000     5955.488     8472.742
    1906.172       70.000     5955.488     8472.742
    1907.173       69.000     5955.488     8472.742
    1908.174       69.900     5955.246     8472.742
    1909.174       70.000     5955.488     8472.742
    1910.175       71.000     5955.488     8472.742
    1911.175       69.000     5955.527     8472.742
    1912.176       71.900     5955.527     8472.742
    1913.177       72.900     5955.527     8472.742
    1914.178       70.900     5955.527     8472.742
    1915.178       72.000     5955.531     8472.742
    1916.180       72.900     5955.531     8472.742
    1917.180       71.000     5955.570     8472.742
    1918.181       72.900     5955.578     8472.742
    1919.182       73.900     5955.578     8472.742
    1920.183       75.000     5955.582     8472.742
    1921.184       72.900     5955.582     8472.742
    1922.184       72.000     5955.590     8472.742
    1923.185       72.900     5955.602     8472.742
    1924.186       70.900     5955.602     8472.742
    1925.188       72.900     5955.602     8472.742
    1926.188       69.900     5955.359     8472.742
    1927.189       71.000     5955.602     8472.742
    1928.189       69.000     5955.859     8473.008
    1929.190       69.000     5955.859     8473.008
    1930.191       68.900     5955.859     8473.008
    1931.192       72.900     5955.859     8473.008
    1932.192       74.000     5955.859     8473.008
    1933.193       74.000     5955.859     8473.008
    1934.194       73.900     5955.859     8473.008
    1935.195       76.900     5955.859     8473.008
    1936.196       75.900     5955.859     8473.008
    1937.197       71.900     5955.859     8473.008
    1938.197       69.000     5955.859     8473.008
    1939.197       27.000     5955.859     8473.008
    1940.199        3.000     5955.859     8473.008
    1941.200        3.000     5955.859     8473.008
    1942.200        2.000     5955.859     8473.008
    1943.201        3.000     5955.859     8473.008
    1944.202        3.000     5955.859     8473.008
    1945.204        3.000     5955.859     8473.008
    1946.205        3.000     5955.859     8473.008
    1947.206        3.000     5955.859     8473.008
    1948.207        3.000     5955.859     8473.008
    1949.208        3.000     5955.859     8473.008
    1950.209        3.000     5955.859     8473.008
    1951.210        2.000     5955.859     8473.008
    1952.212        3.000     5955.859     8473.008
    1953.212        2.000     5955.859     8473.008
    1954.212        3.000     5955.859     8473.008
    1955.213        3.000     5955.859     8473.008
    1956.213        3.000     5955.859     8473.008
    1957.214        3.000     5955.859     8473.008
    1958.215        3.000     5955.859     8473.008
    1959.216        2.000     5955.859     8473.008
    1960.216        3.000     5955.859     8473.008
    1961.217        3.000     5955.859     8473.008
    1962.217        3.000     5955.859     8473.008
    1963.218        3.000     5955.859     8473.008
    1964.219        2.000     5955.859     8473.008
    1965.220        3.000     5955.859     8473.008
    1966.220        3.000     5955.859     8473.008
    1967.221        3.000     5955.859     8473.008
    1968.223        3.000     5955.859     8473.008
    1969.224        3.000     5955.859     8473.008
    1970.224        3.000     5955.859     8473.008
    1971.225        2.000     5955.859     8473.008
    1972.225        4.000     5955.859     8473.008
    1973.227        3.000     5955.859     8473.008
    1974.228        3.000     5955.859     8473.008
    1975.229        3.000     5955.859     8473.008
    1976.230        3.000     5955.859     8473.008
    1977.232        3.000     5955.859     8473.008
    1978.232        2.000     5955.859     8473.008
    1979.234        3.000     5955.859     8473.008
    1980.234        3.000     5955.859     8473.008
    1981.235        2.000     5955.859     8473.008
    1982.236        3.000     5955.859     8473.008
    1983.237        3.000     5955.859     8473.008
    1984.237        2.000     5955.859     8473.008
    1985.239        3.000     5955.859     8473.008
    1986.240        3.000     5955.859     8473.008
    1987.240        3.000     5955.859     8473.008
    1988.241        3.000     5956.117     8473.336
    1989.242        3.000     5956.117     8473.336
    1990.243        3.000     5956.117     8473.336
    1991.244        2.000     5956.117     8473.336
    1992.245        3.000     5956.117     8473.336
    1993.246        4.000     5956.117     8473.336
    1994.248        3.000     5956.117     8473.336
    1995.248        2.000     5956.117     8473.336
    1996.248        3.000     5956.117     8473.336
    1997.249        3.000     5956.117     8473.336
    1998.251        4.000     5956.117     8473.336
    1999.252        2.000     5956.117     8473.336
    2000.253        3.000     5956.117     8473.336
    2001.254        4.000     5956.117     8473.336
    2002.256        2.000     5956.117     8473.336
    2003.257        3.000     5956.117     8473.336
    2004.258        3.000     5956.117     8473.336
    2005.259        3.000     5956.117     8473.336
    2006.260        3.000     5956.117     8473.336
    2007.261        3.000     5956.117     8473.336
    2008.262        3.000     5956.117     8473.336
    2009.263        2.000     5956.117     8473.336
    2010.264        4.000     5956.117     8473.336
    2011.265        2.000     5956.117     8473.336
    2012.266        3.000     5956.117     8473.336
    2013.267        3.000     5956.117     8473.336
    2014.268        3.000     5956.117     8473.336
    2015.269        2.000     5956.117     8473.336
    2016.270        4.000     5956.117     8473.336
    2017.272        2.000     5956.117     8473.336
    2018.272        3.000     5956.117     8473.336
    2019.273        3.000     5956.117     8473.336
    2020.273        3.000     5956.117     8473.336
    2021.275        3.000     5956.117     8473.336
    2022.276        3.000     5956.117     8473.336
    2023.277        3.000     5956.117     8473.336
    2024.278        2.000     5956.117     8473.336
    2025.280        3.000     5956.117     8473.336
    2026.280        3.000     5956.117     8473.336
    2027.281        2.000     5956.117     8473.336
    2028.282        3.000     5956.117     8473.336
    2029.284        3.000     5956.117     8473.336
    2030.284        3.000     5956.117     8473.336
    2031.285        3.000     5956.117     8473.336
    2032.286        3.000     5956.117     8473.336
    2033.288        3.000     5956.117     8473.336
    2034.288        3.000     5956.117     8473.336
    2035.289        2.000     5956.117     8473.336
    2036.289        3.000     5956.117     8473.336
    2037.291        3.000     5956.117     8473.336
    2038.292        3.000     5956.117     8473.336
    2039.293        3.000     5956.117     8473.336
    2040.294        2.000     5956.117     8473.336
    2041.296        3.000     5956.117     8473.336
    2042.296        3.000     5956.117     8473.336
    2043.297        3.000     5956.117     8473.336
    2044.298        3.000     5956.117     8473.336
    2045.300        3.000     5956.117     8473.336
    2046.300        3.000     5956.117     8473.336
    2047.300        3.000     5956.117     8473.336
    2048.301        3.000     5956.117     8473.367
    2049.303        3.000     5956.117     8473.367
    2050.304        2.000     5956.117     8473.367
    2051.305        3.000     5956.117     8473.367
    2052.306        3.000     5956.117     8473.367
    2053.308        3.000     5956.117     8473.367
    2054.309        2.000     5956.117     8473.367
    2055.310        3.000     5956.117     8473.367
    2056.311        3.000     5956.117     8473.367
    2057.312        3.000     5956.117     8473.367
    2058.313        3.000     5956.117     8473.367
    2059.314        3.000     5956.117     8473.367
    2060.315        3.000     5956.117     8473.367
    2061.316        3.000     5956.117     8473.367
    2062.317        2.000     5956.117     8473.367
    2063.318        3.000     5956.117     8473.367
    2064.319        3.000     5956.117     8473.367
    2065.320        3.000     5956.117     8473.367
    2066.321        2.000     5956.117     8473.367
    2067.322        3.000     5956.117     8473.367
    2068.323        3.000     5956.117     8473.367
    2069.324        4.000     5956.117     8473.367
    2070.324        2.000     5956.117     8473.367
    2071.324        3.000     5956.117     8473.367
    2072.326        3.000     5956.117     8473.367
    2073.326        3.000     5956.117     8473.367
    2074.327        3.000     5956.117     8473.367
    2075.328        3.000     5956.117     8473.367
    2076.329        3.000     5956.117     8473.367
    2077.330        3.000     5956.117     8473.367
    2078.332        3.000     5956.117     8473.367
    2079.332        2.000     5956.117     8473.367
    2080.333        3.000     5956.117     8473.367
    2081.333        3.000     5956.117     8473.367
    2082.334        3.000     5956.117     8473.367
    2083.334        2.000     5956.117     8473.367
    2084.335        3.000     5956.117     8473.367
    2085.336        4.000     5956.117     8473.367
    2086.337        2.000     5956.117     8473.367
    2087.339        3.000     5956.117     8473.367
    2088.340        4.000     5956.117     8473.367
    2089.341        2.000     5956.117     8473.367
    2090.342        3.000     5956.117     8473.367
    2091.344        4.000     5956.117     8473.367
    2092.345        3.000     5956.117     8473.367
    2093.346        2.000     5956.117     8473.367
    2094.347        3.000     5956.117     8473.367
    2095.348        4.000     5956.117     8473.367
    2096.350        2.000     5956.117     8473.367
    2097.351        3.000     5956.117     8473.367
    2098.352        4.000     5956.117     8473.367
    2099.353        3.000     5956.117     8473.367
    2100.354        4.000     5956.117     8473.367
    2101.355        3.000     5956.117     8473.367
    2102.356        2.000     5956.117     8473.367
    2103.358        4.000     5956.117     8473.367
    2104.358        3.000     5956.117     8473.367
    2105.359        2.000     5956.117     8473.367
    2106.360        3.000     5956.117     8473.367
    2107.361        3.000     5956.117     8473.469
    2108.361        3.000     5956.117     8473.469
    2109.363        3.000     5956.117     8473.469
    2110.364        3.000     5956.117     8473.469
    2111.365        3.000     5956.117     8473.469
    2112.366        2.000     5956.117     8473.469
    2113.367        3.000     5956.117     8473.469
    2114.368        3.000     5956.117     8473.469
    2115.368        3.000     5956.117     8473.469
    2116.369        2.000     5956.117     8473.469
    2117.371        4.000     5956.117     8473.469
    2118.372        2.000     5956.117     8473.469
    2119.373        3.000     5956.117     8473.469
    2120.374        3.000     5956.117     8473.469
    2121.375        3.000     5956.117     8473.469
    2122.376        3.000     5956.117     8473.469
    2123.377        2.000     5956.117     8473.469
    2124.378        3.000     5956.117     8473.469
    2125.378        3.000     5956.117     8473.469
    2126.378        2.000     5956.117     8473.469
    2127.379        4.000     5956.117     8473.469
    2128.380        3.000     5956.117     8473.469
    2129.381        2.000     5956.117     8473.469
    2130.382        4.000     5956.117     8473.469
    2131.384        3.000     5956.117     8473.469
    2132.385        2.000     5956.117     8473.469
    2133.385        3.000     5956.117     8473.469
    2134.387        2.000     5956.117     8473.469
    2135.388        3.000     5956.117     8473.469
    2136.388        4.000     5956.117     8473.469
    2137.389        2.000     5956.117     8473.469
    2138.390        4.000     5956.117     8473.469
    2139.390        3.000     5956.117     8473.469
    2140.390        2.000     5956.117     8473.469
    2141.392        3.000     5956.117     8473.469
    2142.393        3.000     5956.117     8473.469
    2143.394        2.000     5956.117     8473.469
    2144.395        4.000     5956.117     8473.469
    2145.396        2.000     5956.117     8473.469
    2146.397        3.000     5956.117     8473.469
    2147.398        3.000     5956.117     8473.469
    2148.399        3.000     5956.117     8473.469
    2149.400        3.000     5956.117     8473.469
    2150.401        4.000     5956.117     8473.469
    2151.402        3.000     5956.117     8473.469
    2152.403        3.000     5956.117     8473.469
    2153.404        2.000     5956.117     8473.469
    2154.404        3.000     5956.117     8473.469
    2155.405        3.000     5956.117     8473.469
    2156.407        3.000     5956.117     8473.469
